Gen5b_20323.tif	790	498	796	608	1210	484	1258	562	1256	592	Luke	1-14-19 12:54PM	down2	F	2.73E-03	1	1
Gen5b_20324.tif	736	564	756	670	1176	534	1214	630	1208	676	Luke	1-14-19 12:55PM	down2	F	2.73E-03	1	1
Gen5b_30155.tif	712	1014	712	1114	1130	1040	1168	1108	1152	1140	Stephanie&Ryan	1-14-19 12:55PM	up2	M	2.64E-03	1	1
Gen5b_20325.tif	722	908	766	1008	1136	856	1176	936	1166	968	Luke	1-14-19 12:56PM	down2	F	2.73E-03	1	1
Gen5b_30156.tif	754	676	792	774	1202	666	1212	758	1200	796	Stephanie&Ryan	1-14-19 12:57PM	up2	M	2.64E-03	1	1
Gen5b_20326.tif	726	766	770	870	1130	718	1188	784	1184	820	Luke	1-14-19 12:58PM	down2	F	2.73E-03	1	1
Gen5b_30157.tif	604	1028	606	1132	1032	1040	1046	1124	1038	1154	Stephanie&Ryan	1-14-19 12:58PM	up2	M	2.64E-03	1	1
Gen5b_20327.tif	762	954	794	1056	1180	900	1230	974	1230	1010	Luke	1-14-19 12:59PM	down2	F	2.73E-03	1	1
Gen5b_20328.tif	744	838	776	942	1168	776	1198	846	1196	880	Luke	1-14-19 1:00PM	down2	F	2.73E-03	1	1
Gen5b_30158.tif	772	838	786	948	1208	878	1240	970	1224	1004	Stephanie&Ryan	1-14-19 1:01PM	up2	M	2.64E-03	1	1
Gen5b_20329.tif	782	802	824	904	1204	734	1242	806	1242	842	Luke	1-14-19 1:01PM	down2	F	2.73E-03	1	1
Gen5b_20330.tif	742	762	764	870	1174	738	1228	810	1228	848	Luke	1-14-19 1:03PM	down2	F	2.73E-03	1	1
